iteration,best_cost,best_vehicle_num,time_elapsed,avg_cost,current_iter_best,best_path
33,665.877021379066,9,7.015020847320557,705.5855606299325,676.2869517807861,"[0, 12, 9, 3, 24, 25, 0, 14, 16, 17, 0, 18, 6, 13, 0, 23, 22, 4, 0, 2, 21, 0, 11, 19, 10, 0, 15, 0, 7, 20, 1, 0, 5, 8, 0]"
34,665.877021379066,9,7.160672903060913,709.0149720519373,670.6329534136878,"[0, 12, 9, 3, 24, 25, 0, 14, 16, 17, 0, 18, 6, 13, 0, 23, 22, 4, 0, 2, 21, 0, 11, 19, 10, 0, 15, 0, 7, 20, 1, 0, 5, 8, 0]"
35,665.877021379066,9,7.327425956726074,705.9256383258407,676.2869517807859,"[0, 12, 9, 3, 24, 25, 0, 14, 16, 17, 0, 18, 6, 13, 0, 23, 22, 4, 0, 2, 21, 0, 11, 19, 10, 0, 15, 0, 7, 20, 1, 0, 5, 8, 0]"
36,665.877021379066,9,7.469206094741821,717.1582706707783,682.8926425662305,"[0, 12, 9, 3, 24, 25, 0, 14, 16, 17, 0, 18, 6, 13, 0, 23, 22, 4, 0, 2, 21, 0, 11, 19, 10, 0, 15, 0, 7, 20, 1, 0, 5, 8, 0]"
37,665.877021379066,9,7.641594886779785,709.2929009529444,671.5310197461645,"[0, 12, 9, 3, 24, 25, 0, 14, 16, 17, 0, 18, 6, 13, 0, 23, 22, 4, 0, 2, 21, 0, 11, 19, 10, 0, 15, 0, 7, 20, 1, 0, 5, 8, 0]"
38,665.877021379066,9,7.805709600448608,698.1482750100532,669.9824112049283,"[0, 12, 9, 3, 24, 25, 0, 14, 16, 17, 0, 18, 6, 13, 0, 23, 22, 4, 0, 2, 21, 0, 11, 19, 10, 0, 15, 0, 7, 20, 1, 0, 5, 8, 0]"
39,665.877021379066,9,7.952386379241943,699.1342713327106,670.6329534136876,"[0, 12, 9, 3, 24, 25, 0, 14, 16, 17, 0, 18, 6, 13, 0, 23, 22, 4, 0, 2, 21, 0, 11, 19, 10, 0, 15, 0, 7, 20, 1, 0, 5, 8, 0]"
40,665.877021379066,9,8.1325364112854,695.9504416073944,674.8409931900871,"[0, 12, 9, 3, 24, 25, 0, 14, 16, 17, 0, 18, 6, 13, 0, 23, 22, 4, 0, 2, 21, 0, 11, 19, 10, 0, 15, 0, 7, 20, 1, 0, 5, 8, 0]"
41,665.877021379066,9,8.279262065887451,694.7293828837626,676.286951780786,"[0, 12, 9, 3, 24, 25, 0, 14, 16, 17, 0, 18, 6, 13, 0, 23, 22, 4, 0, 2, 21, 0, 11, 19, 10, 0, 15, 0, 7, 20, 1, 0, 5, 8, 0]"
42,665.877021379066,9,8.449591159820557,700.4050206181971,670.6329534136877,"[0, 12, 9, 3, 24, 25, 0, 14, 16, 17, 0, 18, 6, 13, 0, 23, 22, 4, 0, 2, 21, 0, 11, 19, 10, 0, 15, 0, 7, 20, 1, 0, 5, 8, 0]"
43,665.877021379066,9,8.591386556625366,704.6324166071588,671.5310197461644,"[0, 12, 9, 3, 24, 25, 0, 14, 16, 17, 0, 18, 6, 13, 0, 23, 22, 4, 0, 2, 21, 0, 11, 19, 10, 0, 15, 0, 7, 20, 1, 0, 5, 8, 0]"
44,663.486456521365,9,8.768560409545898,706.5869193409255,663.486456521365,"[0, 7, 20, 1, 0, 5, 8, 17, 0, 15, 13, 0, 12, 9, 3, 24, 25, 0, 2, 21, 4, 0, 11, 19, 10, 0, 14, 16, 6, 0, 18, 0, 23, 22, 0]"
45,663.486456521365,9,8.933758020401001,697.0379900778629,665.2264791703069,"[0, 7, 20, 1, 0, 5, 8, 17, 0, 15, 13, 0, 12, 9, 3, 24, 25, 0, 2, 21, 4, 0, 11, 19, 10, 0, 14, 16, 6, 0, 18, 0, 23, 22, 0]"
46,663.486456521365,9,9.079561948776245,703.0364325642965,670.6329534136876,"[0, 7, 20, 1, 0, 5, 8, 17, 0, 15, 13, 0, 12, 9, 3, 24, 25, 0, 2, 21, 4, 0, 11, 19, 10, 0, 14, 16, 6, 0, 18, 0, 23, 22, 0]"
47,663.486456521365,9,9.252959728240967,688.0975976998444,665.8770213790662,"[0, 7, 20, 1, 0, 5, 8, 17, 0, 15, 13, 0, 12, 9, 3, 24, 25, 0, 2, 21, 4, 0, 11, 19, 10, 0, 14, 16, 6, 0, 18, 0, 23, 22, 0]"
48,663.486456521365,9,9.393505573272705,691.1092846469157,669.9824112049283,"[0, 7, 20, 1, 0, 5, 8, 17, 0, 15, 13, 0, 12, 9, 3, 24, 25, 0, 2, 21, 4, 0, 11, 19, 10, 0, 14, 16, 6, 0, 18, 0, 23, 22, 0]"
49,663.486456521365,9,9.567941904067993,701.8373855493203,665.2264791703069,"[0, 7, 20, 1, 0, 5, 8, 17, 0, 15, 13, 0, 12, 9, 3, 24, 25, 0, 2, 21, 4, 0, 11, 19, 10, 0, 14, 16, 6, 0, 18, 0, 23, 22, 0]"
50,663.486456521365,9,9.716480731964111,690.9383593837872,667.7699253782214,"[0, 7, 20, 1, 0, 5, 8, 17, 0, 15, 13, 0, 12, 9, 3, 24, 25, 0, 2, 21, 4, 0, 11, 19, 10, 0, 14, 16, 6, 0, 18, 0, 23, 22, 0]"
51,663.486456521365,9,9.884065866470337,690.967985654183,669.9824112049284,"[0, 7, 20, 1, 0, 5, 8, 17, 0, 15, 13, 0, 12, 9, 3, 24, 25, 0, 2, 21, 4, 0, 11, 19, 10, 0, 14, 16, 6, 0, 18, 0, 23, 22, 0]"
52,663.486456521365,9,10.047450542449951,701.751457600998,667.7699253782216,"[0, 7, 20, 1, 0, 5, 8, 17, 0, 15, 13, 0, 12, 9, 3, 24, 25, 0, 2, 21, 4, 0, 11, 19, 10, 0, 14, 16, 6, 0, 18, 0, 23, 22, 0]"
53,663.486456521365,9,10.199182510375977,695.9523214712949,671.5310197461645,"[0, 7, 20, 1, 0, 5, 8, 17, 0, 15, 13, 0, 12, 9, 3, 24, 25, 0, 2, 21, 4, 0, 11, 19, 10, 0, 14, 16, 6, 0, 18, 0, 23, 22, 0]"
54,663.486456521365,9,10.365453243255615,687.7961793993888,669.9824112049283,"[0, 7, 20, 1, 0, 5, 8, 17, 0, 15, 13, 0, 12, 9, 3, 24, 25, 0, 2, 21, 4, 0, 11, 19, 10, 0, 14, 16, 6, 0, 18, 0, 23, 22, 0]"
55,663.486456521365,9,10.513968229293823,691.9548750671585,669.9824112049282,"[0, 7, 20, 1, 0, 5, 8, 17, 0, 15, 13, 0, 12, 9, 3, 24, 25, 0, 2, 21, 4, 0, 11, 19, 10, 0, 14, 16, 6, 0, 18, 0, 23, 22, 0]"
56,663.486456521365,9,10.68433141708374,694.3558367193398,669.9824112049284,"[0, 7, 20, 1, 0, 5, 8, 17, 0, 15, 13, 0, 12, 9, 3, 24, 25, 0, 2, 21, 4, 0, 11, 19, 10, 0, 14, 16, 6, 0, 18, 0, 23, 22, 0]"
57,663.486456521365,9,10.825623750686646,701.4479063942192,671.5310197461645,"[0, 7, 20, 1, 0, 5, 8, 17, 0, 15, 13, 0, 12, 9, 3, 24, 25, 0, 2, 21, 4, 0, 11, 19, 10, 0, 14, 16, 6, 0, 18, 0, 23, 22, 0]"
58,663.486456521365,9,11.022077560424805,694.7442691992601,669.9824112049284,"[0, 7, 20, 1, 0, 5, 8, 17, 0, 15, 13, 0, 12, 9, 3, 24, 25, 0, 2, 21, 4, 0, 11, 19, 10, 0, 14, 16, 6, 0, 18, 0, 23, 22, 0]"
59,663.486456521365,9,11.167251586914062,699.4194542490739,671.5310197461645,"[0, 7, 20, 1, 0, 5, 8, 17, 0, 15, 13, 0, 12, 9, 3, 24, 25, 0, 2, 21, 4, 0, 11, 19, 10, 0, 14, 16, 6, 0, 18, 0, 23, 22, 0]"
60,663.486456521365,9,11.338303565979004,687.9981778032803,668.6780622387181,"[0, 7, 20, 1, 0, 5, 8, 17, 0, 15, 13, 0, 12, 9, 3, 24, 25, 0, 2, 21, 4, 0, 11, 19, 10, 0, 14, 16, 6, 0, 18, 0, 23, 22, 0]"
61,663.4864565213647,9,11.506126880645752,690.8431942729791,663.4864565213647,"[0, 7, 20, 1, 0, 15, 13, 0, 14, 16, 6, 0, 5, 8, 17, 0, 11, 19, 10, 0, 2, 21, 4, 25, 0, 18, 0, 12, 9, 3, 24, 0, 23, 22, 0]"
62,663.4864565213647,9,11.651248455047607,692.5678260425518,669.9824112049283,"[0, 7, 20, 1, 0, 15, 13, 0, 14, 16, 6, 0, 5, 8, 17, 0, 11, 19, 10, 0, 2, 21, 4, 25, 0, 18, 0, 12, 9, 3, 24, 0, 23, 22, 0]"
63,663.4864565213647,9,11.821399211883545,697.9693555825941,669.9824112049283,"[0, 7, 20, 1, 0, 15, 13, 0, 14, 16, 6, 0, 5, 8, 17, 0, 11, 19, 10, 0, 2, 21, 4, 25, 0, 18, 0, 12, 9, 3, 24, 0, 23, 22, 0]"
64,659.5724808032085,9,11.962936401367188,687.0528140250246,659.5724808032085,"[0, 12, 9, 3, 24, 25, 0, 15, 13, 0, 18, 6, 0, 7, 20, 1, 0, 11, 19, 10, 0, 23, 22, 4, 0, 2, 21, 0, 14, 16, 17, 0, 5, 8, 0]"
65,659.5724808032085,9,12.133454084396362,697.588899343825,664.32841283783,"[0, 12, 9, 3, 24, 25, 0, 15, 13, 0, 18, 6, 0, 7, 20, 1, 0, 11, 19, 10, 0, 23, 22, 4, 0, 2, 21, 0, 14, 16, 17, 0, 5, 8, 0]"
66,659.5724808032085,9,12.278746843338013,692.3083472536747,665.0350650626009,"[0, 12, 9, 3, 24, 25, 0, 15, 13, 0, 18, 6, 0, 7, 20, 1, 0, 11, 19, 10, 0, 23, 22, 4, 0, 2, 21, 0, 14, 16, 17, 0, 5, 8, 0]"
67,659.5724808032085,9,12.443696975708008,687.1253611520664,664.32841283783,"[0, 12, 9, 3, 24, 25, 0, 15, 13, 0, 18, 6, 0, 7, 20, 1, 0, 11, 19, 10, 0, 23, 22, 4, 0, 2, 21, 0, 14, 16, 17, 0, 5, 8, 0]"
68,659.5724808032085,9,12.603650093078613,689.8875321953448,664.32841283783,"[0, 12, 9, 3, 24, 25, 0, 15, 13, 0, 18, 6, 0, 7, 20, 1, 0, 11, 19, 10, 0, 23, 22, 4, 0, 2, 21, 0, 14, 16, 17, 0, 5, 8, 0]"
69,659.5724808032085,9,12.747172832489014,692.5014894414351,665.877021379066,"[0, 12, 9, 3, 24, 25, 0, 15, 13, 0, 18, 6, 0, 7, 20, 1, 0, 11, 19, 10, 0, 23, 22, 4, 0, 2, 21, 0, 14, 16, 17, 0, 5, 8, 0]"
70,659.5724808032085,9,12.91032075881958,694.0564525804486,669.9824112049284,"[0, 12, 9, 3, 24, 25, 0, 15, 13, 0, 18, 6, 0, 7, 20, 1, 0, 11, 19, 10, 0, 23, 22, 4, 0, 2, 21, 0, 14, 16, 17, 0, 5, 8, 0]"
71,659.5724808032085,9,13.046815156936646,687.1026926829588,664.3284128378302,"[0, 12, 9, 3, 24, 25, 0, 15, 13, 0, 18, 6, 0, 7, 20, 1, 0, 11, 19, 10, 0, 23, 22, 4, 0, 2, 21, 0, 14, 16, 17, 0, 5, 8, 0]"
72,659.5724808032085,9,13.212487697601318,688.1159725648662,669.9824112049286,"[0, 12, 9, 3, 24, 25, 0, 15, 13, 0, 18, 6, 0, 7, 20, 1, 0, 11, 19, 10, 0, 23, 22, 4, 0, 2, 21, 0, 14, 16, 17, 0, 5, 8, 0]"
73,659.5724808032085,9,13.359513759613037,700.1255766808747,670.6329534136878,"[0, 12, 9, 3, 24, 25, 0, 15, 13, 0, 18, 6, 0, 7, 20, 1, 0, 11, 19, 10, 0, 23, 22, 4, 0, 2, 21, 0, 14, 16, 17, 0, 5, 8, 0]"
74,659.5724808032085,9,13.523144483566284,693.5311529423124,664.32841283783,"[0, 12, 9, 3, 24, 25, 0, 15, 13, 0, 18, 6, 0, 7, 20, 1, 0, 11, 19, 10, 0, 23, 22, 4, 0, 2, 21, 0, 14, 16, 17, 0, 5, 8, 0]"
75,659.5724808032085,9,13.669009685516357,694.3173341621108,671.5310197461645,"[0, 12, 9, 3, 24, 25, 0, 15, 13, 0, 18, 6, 0, 7, 20, 1, 0, 11, 19, 10, 0, 23, 22, 4, 0, 2, 21, 0, 14, 16, 17, 0, 5, 8, 0]"
76,659.5724808032085,9,13.844470977783203,698.2850323936765,670.6329534136877,"[0, 12, 9, 3, 24, 25, 0, 15, 13, 0, 18, 6, 0, 7, 20, 1, 0, 11, 19, 10, 0, 23, 22, 4, 0, 2, 21, 0, 14, 16, 17, 0, 5, 8, 0]"
77,659.5724808032085,9,14.006256341934204,693.4856324839819,664.3284128378302,"[0, 12, 9, 3, 24, 25, 0, 15, 13, 0, 18, 6, 0, 7, 20, 1, 0, 11, 19, 10, 0, 23, 22, 4, 0, 2, 21, 0, 14, 16, 17, 0, 5, 8, 0]"
78,659.5724808032085,9,14.138587474822998,690.7460210474408,664.32841283783,"[0, 12, 9, 3, 24, 25, 0, 15, 13, 0, 18, 6, 0, 7, 20, 1, 0, 11, 19, 10, 0, 23, 22, 4, 0, 2, 21, 0, 14, 16, 17, 0, 5, 8, 0]"
79,659.5724808032085,9,14.304537773132324,695.1153343575841,664.3284128378302,"[0, 12, 9, 3, 24, 25, 0, 15, 13, 0, 18, 6, 0, 7, 20, 1, 0, 11, 19, 10, 0, 23, 22, 4, 0, 2, 21, 0, 14, 16, 17, 0, 5, 8, 0]"
80,659.5724808032085,9,14.4422128200531,692.7803437522349,665.2264791703068,"[0, 12, 9, 3, 24, 25, 0, 15, 13, 0, 18, 6, 0, 7, 20, 1, 0, 11, 19, 10, 0, 23, 22, 4, 0, 2, 21, 0, 14, 16, 17, 0, 5, 8, 0]"
81,659.5724808032085,9,14.605983257293701,693.6936905722449,669.9824112049287,"[0, 12, 9, 3, 24, 25, 0, 15, 13, 0, 18, 6, 0, 7, 20, 1, 0, 11, 19, 10, 0, 23, 22, 4, 0, 2, 21, 0, 14, 16, 17, 0, 5, 8, 0]"
82,659.5724808032085,9,14.749194145202637,688.431623612086,668.6780622387182,"[0, 12, 9, 3, 24, 25, 0, 15, 13, 0, 18, 6, 0, 7, 20, 1, 0, 11, 19, 10, 0, 23, 22, 4, 0, 2, 21, 0, 14, 16, 17, 0, 5, 8, 0]"
83,659.5724808032085,9,14.917871713638306,688.3290363591086,668.5364526142296,"[0, 12, 9, 3, 24, 25, 0, 15, 13, 0, 18, 6, 0, 7, 20, 1, 0, 11, 19, 10, 0, 23, 22, 4, 0, 2, 21, 0, 14, 16, 17, 0, 5, 8, 0]"
84,659.5724808032085,9,15.079246044158936,690.8646633420212,663.486456521365,"[0, 12, 9, 3, 24, 25, 0, 15, 13, 0, 18, 6, 0, 7, 20, 1, 0, 11, 19, 10, 0, 23, 22, 4, 0, 2, 21, 0, 14, 16, 17, 0, 5, 8, 0]"
85,659.5724808032085,9,15.219918251037598,698.3548484744118,664.3284128378302,"[0, 12, 9, 3, 24, 25, 0, 15, 13, 0, 18, 6, 0, 7, 20, 1, 0, 11, 19, 10, 0, 23, 22, 4, 0, 2, 21, 0, 14, 16, 17, 0, 5, 8, 0]"
